cr_year,issn_l,collection,articles,oa_articles
2017,0097-3165,global,97,0
2017,0097-8493,de,13,1
2017,0097-8493,global,91,2
2017,0098-1354,de,24,1
2017,0098-1354,global,319,7
2017,0098-2997,de,1,0
2017,0098-2997,global,56,2
2017,0098-3004,de,11,1
2017,0098-3004,global,192,10
2017,0098-8472,de,6,0
2017,0098-8472,global,181,4
2017,0099-1333,de,1,0
2017,0099-1333,global,119,4
2017,0099-1767,de,0,0
2017,0099-1767,global,180,0
2017,0099-2399,de,6,0
2017,0099-2399,global,385,0
2017,0109-5641,de,42,0
2017,0109-5641,global,361,3
2017,0121-8123,de,0,0
2017,0121-8123,global,45,0
2017,0122-7262,de,0,0
2017,0122-7262,global,39,0
2017,0140-1963,de,5,0
2017,0140-1963,global,136,5
2017,0140-1971,de,8,0
2017,0140-1971,global,292,14
2017,0140-3664,de,2,0
2017,0140-3664,global,225,3
2017,0140-6736,de,42,1
2017,0140-6736,global,1682,123
2017,0140-7007,de,4,0
2017,0140-7007,global,357,2
2017,0140-9883,de,18,0
2017,0140-9883,global,358,11
2017,0141-0229,de,4,0
2017,0141-0229,global,151,0
2017,0141-0296,de,11,0
2017,0141-0296,global,910,16
2017,0141-1136,de,7,0
2017,0141-1136,global,181,3
2017,0141-1187,de,2,0
2017,0141-1187,global,166,7
2017,0141-3910,de,9,0
2017,0141-3910,global,282,2
2017,0141-6359,de,5,0
2017,0141-6359,global,201,6
2017,0141-8130,de,8,0
2017,0141-8130,global,1454,3
2017,0141-9331,de,12,0
2017,0141-9331,global,165,1
2017,0141-9382,de,3,0
2017,0141-9382,global,47,2
2017,0142-0615,de,4,0
2017,0142-0615,global,233,6
2017,0142-1123,de,46,2
2017,0142-1123,global,404,8
2017,0142-694X,de,0,0
2017,0142-694X,global,32,4
2017,0142-727X,de,10,0
2017,0142-727X,global,154,5
2017,0142-9612,de,20,1
2017,0142-9612,global,583,30
2017,0143-4004,de,15,1
2017,0143-4004,global,732,19
2017,0143-4160,de,17,1
2017,0143-4160,global,90,7
2017,0143-4179,de,3,0
2017,0143-4179,global,157,8
2017,0143-6228,de,12,1
2017,0143-6228,global,179,13
2017,0143-7208,de,3,0
2017,0143-7208,global,807,2
2017,0143-7496,de,8,1
2017,0143-7496,global,171,2
2017,0143-8166,de,6,0
2017,0143-8166,global,243,4
2017,0143-974X,de,4,0
2017,0143-974X,global,378,4
2017,0144-8188,de,3,0
2017,0144-8188,global,26,0
2017,0144-8609,de,6,0
2017,0144-8609,global,56,7
2017,0144-8617,de,15,0
2017,0144-8617,global,1358,13
2017,0145-2126,de,6,0
2017,0145-2126,global,202,12
2017,0145-2134,de,7,0
2017,0145-2134,global,282,22
2017,0145-305X,de,9,2
2017,0145-305X,global,286,12
2017,0146-0005,de,0,0
2017,0146-0005,global,103,0
2017,0146-2806,de,0,0
2017,0146-2806,global,80,1
2017,0146-6380,de,16,2
2017,0146-6380,global,154,4
2017,0146-6410,de,7,0
2017,0146-6410,global,33,0
2017,0147-0272,de,0,0
2017,0147-0272,global,57,1
2017,0147-1767,de,1,0
2017,0147-1767,global,51,0
2017,0147-5967,de,8,0
2017,0147-5967,global,64,2
2017,0147-619X,de,2,0
2017,0147-619X,global,45,4
2017,0147-9563,de,0,0
2017,0147-9563,global,128,1
2017,0147-9571,de,1,0
2017,0147-9571,global,64,0
2017,0148-2963,de,9,0
2017,0148-2963,global,310,6
2017,0148-6195,de,0,0
2017,0148-6195,global,35,0
2017,0149-1970,de,3,1
2017,0149-1970,global,204,7
2017,0149-2918,de,11,1
2017,0149-2918,global,591,45
2017,0149-7189,de,1,0
2017,0149-7189,global,123,7
2017,0149-7634,de,29,4
2017,0149-7634,global,352,32
2017,0150-9861,de,2,0
2017,0150-9861,global,183,0
2017,0151-9638,de,0,0
2017,0151-9638,global,219,0
2017,0160-2527,de,1,0
2017,0160-2527,global,65,3
2017,0160-2896,de,8,1
2017,0160-2896,global,82,6
2017,0160-7383,de,0,0
2017,0160-7383,global,120,4
2017,0160-791X,de,2,1
2017,0160-791X,global,50,2
2017,0160-9327,de,2,0
2017,0160-9327,global,43,1
2017,0161-4754,de,0,0
2017,0161-4754,global,99,1
2017,0161-5890,de,28,1
2017,0161-5890,global,447,16
2017,0161-6420,de,7,0
2017,0161-6420,global,495,21
2017,0161-813X,de,6,0
2017,0161-813X,global,195,7
2017,0161-8938,de,0,0
2017,0161-8938,global,72,0
2017,0162-0134,de,5,0
2017,0162-0134,global,255,3
2017,0163-4453,de,5,0
2017,0163-4453,global,171,11
2017,0163-6383,de,6,0
2017,0163-6383,global,92,2
2017,0163-7258,de,10,0
2017,0163-7258,global,142,17
2017,0163-7827,de,0,0
2017,0163-7827,global,20,2
2017,0163-8343,de,4,0
2017,0163-8343,global,94,2
2017,0164-0704,de,5,0
2017,0164-0704,global,67,0
2017,0164-1212,de,12,1
2017,0164-1212,global,220,5
2017,0165-0114,de,0,0
2017,0165-0114,global,190,0
2017,0165-0270,de,13,2
2017,0165-0270,global,204,22
2017,0165-0327,de,33,0
2017,0165-0327,global,653,37
2017,0165-0378,de,7,0
2017,0165-0378,global,139,5
2017,0165-1684,de,5,0
2017,0165-1684,global,359,4
2017,0165-1765,de,50,4
2017,0165-1765,global,409,18
2017,0165-1781,de,26,0
